,position,company_name,rating,location,date_listed,salary
332,CSSP Cyber Threat Intelligence Analyst,ECS Federal LLC,,Stuttgart,Vor mehr als 30 Tagen,
333,IT Business Analyst,Schenker AG Head Office,,Essen,Vor mehr als 30 Tagen,
334,IT Support Analyst (m/f/d),GfK,"3,7",Baden-Baden,Vor mehr als 30 Tagen,
335,BI Analyst (m/f/d),Taledo,"4,7",Berlin,vor 11 Tagen,
336,Talent Operations Analyst,Veeva Systems,,Berlin,Vor mehr als 30 Tagen,
337,Business Intelligence Developer and Analyst (m/w/d),Sky Deutschland,"3,6",München,Vor mehr als 30 Tagen,
338,Junior Project Manager,SURVEYENGINE,,Berlin,vor 7 Tagen,
339,Senior Data Scientist (m/w/d),Interone GmbH,"4,0",Hamburg,Vor mehr als 30 Tagen,
340,Data Scientist / Business Analyst / Big Data Expert,committance AG,,Koblenz,Vor mehr als 30 Tagen,
341,Actuarial Data Scientist (m/w/d) in der Allianz Digital Heal...,Allianz Digital Health GmbH,,München,vor 1 Tag,
342,Maritime Analyst,Booz Allen Hamilton,"3,9",Stuttgart,vor 13 Tagen,
343,Intern / working-student: Business Analyst (m/w/d),Cosi hospitality group,,Berlin,Vor mehr als 30 Tagen,
344,Risk Data Analyst (m/f/d) for Credit Decisions,UniCredit Bank,"3,9",München,vor 18 Tagen,
345,Product Manager (m/w/d),claimsforce GmbH,,Hamburg,vor 27 Tagen,
346,Junior Reinsurance Analyst for Analytics and Pricing (m/f/d),Allianz Global Corporate & Specialty,"3,9",München,vor 23 Tagen,
347,Junior Business-Analyst (m/w/D),Finanz-DATA,,Gotha,Vor mehr als 30 Tagen,
348,Data Engineer (w/m/d),Dracoon GmbH,"3,8",Regensburg,vor 10 Tagen,
349,UX Researcher *,GameDuell GmbH,,Berlin,Vor mehr als 30 Tagen,
350,Big Data Business Analyst (m/w/d),ESE Engineering und Software-Entwicklung GmbH,,Berlin,Vor mehr als 30 Tagen,
361,Big Data Analyst im steuerlichen Umfeld (m/w/d) (in Vollzeit...,LKC,,Ottobrunn,Vor mehr als 30 Tagen,
362,Financial Analyst (m/f/d),Lear Corporation,"3,9",Remscheid,Vor mehr als 30 Tagen,
363,Test Analyst,Schenker AG Head Office,,Essen,Vor mehr als 30 Tagen,
364,Financial Analyst,Videojet,,Limburg an der Lahn,vor 26 Tagen,
365,(Senior) Data Analyst – Qlik (m/f/d),Amer Sports,,Garching bei München,Vor mehr als 30 Tagen,
366,Business Intelligence Analyst (m/w/d),Stadtwerke Schwäbisch Hall GmbH,,Schwäbisch Hall,Vor mehr als 30 Tagen,
367,Business Analyst / Requirements Engineer (m/w/d) Retail & In...,ING-DiBa AG,"4,0",Frankfurt am Main,Vor mehr als 30 Tagen,
368,Identity Intelligence Analyst,Booz Allen Hamilton,"3,9",Wiesbaden,Vor mehr als 30 Tagen,
369,Data/Web Analyst (m/w/d),Hays,"3,6",Hamburg,vor 9 Tagen,
370,Deployment Strategist (m/f/d),Sinceritas,,Bielefeld,vor 6 Tagen,
371,Sales Operations Manager (f/m/d),zenloop GmbH,,Berlin,vor 11 Tagen,
372,"Berater Business Intelligence (m/w/d) – (Data Engineer, Data...",initions innovative IT solutions AG,,Hamburg,Vor mehr als 30 Tagen,
373,Scheduling Analyst,Decypher,,Ramstein-Miesenbach,vor 6 Tagen,
374,Junior Data Scientist (Google Cloud) (m/w/d),Thomann.io,,Aschaffenburg,Vor mehr als 30 Tagen,
375,Business Analyst - Labor Planning,Amazon EU SARL(Germany Branch),"3,6",Krefeld,Vor mehr als 30 Tagen,
376,GD Lead,Afiniti,,Berlin,vor 23 Tagen,
377,Market Research Analyst / (Junior) Projektmanager in der Mar...,SKIM,,Berlin,vor 27 Tagen,
378,(Sr.) Business Analyst (m/w/d),Biogen,,München,vor 17 Tagen,
379,Junior Process Automation Specialist / Business Analyst / Ne...,"CGI Group, Inc.","3,6",Hamburg,Vor mehr als 30 Tagen,
380,Business Analyst / IT Application Specialist (m/f/d),CENTOGENE AG,"4,3",Rostock,Vor mehr als 30 Tagen,
381,Test & QA Engineer (w/m/d),Westernacher Solutions GmbH,,Frankfurt am Main,vor 6 Tagen,
382,Fraud Manager - Payments,Payments and Cards Network,,Berlin,Vor mehr als 30 Tagen,80.000 € pro Jahr
383,Database Marketing Analyst (m/w/d),Rabobank,,Frankfurt am Main,Vor mehr als 30 Tagen,
384,DATA WAREHOUSE ARCHITECT (F/M/D) | SME Services,Bauer Media Group,"3,4",Hamburg,vor 12 Tagen,
385,Senior Data Analyst (m/w/x),The Female Company,,Berlin,Vor mehr als 30 Tagen,
